#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
27066,Redmine,Defect,NA,Closed,Normal,issue parents is wrong,Randa Bustami,NA,2017-09-27T13:35:00Z,NA,NA,NA,NA,NA,0,2017-09-24T13:36:00Z,2017-09-27T12:24:00Z,NA,NA,NA,"i  added a sub task to a task but when i save it appeared under another task
example
under task  69759 i had added task 253921 but it appeared under task  69755 !
pls check  screen shots attached.
"
27071,Redmine,Defect,NA,New,High,"Error testing LDAPS Connection: ""Unable to connect (hostname X.X.X.X does not match the server certificate)""",Carlos Sim?,NA,2017-10-20T09:59:00Z,LDAP,NA,NA,NA,NA,0,2017-09-25T15:46:00Z,NA,NA,NA,3.2.1,"I've migrated from a 2.4.2 Redmine server to a new 3.2.1. 
Everything is working OK but failing to test LDAPS (LDAP + SSL) connections (LDAP connections -without SSL- are working OK). 
I've tested with different users and different LDAP servers and always get the same result: auth_source form shows an error message: ""Unable to connect (hostname X.X.X.X does not match the server certificate)"".
I've not found relevant info in production.log file:

<pre>
Started PATCH ""/auth_sources/8"" for 172.19.12.124 at 2017-09-25 12:46:16 +0200
Processing by AuthSourcesController#update as HTML
  Parameters: {""utf8""=>""?"", ""authenticity_token""=>""Fa1QoVLFef+zngYYwypUipDda1/c0Yh0mqqGmtWThvA0D2zNmqqeDLiGUwN0pwgTWfklBjrZ73G4KpDo/53qTA=="", ""auth_source""=>{""name""=>""OpenLdap"", ""host""=>""X.X.X.X"", ""port""=>""636"", ""tls""=>""1"", ""account""=>""uid=xxxxxxx,ou=xxxxxx,dc=xxxxx,dc=xx"", ""base_dn""=>""ou=xxxxxx,dc=xxxxxx,dc=xx"", ""filter""=>"""", ""timeout""=>"""", ""onthefly_register""=>""0"", ""attr_login""=>""sAMAccountName"", ""attr_firstname""=>"""", ""attr_lastname""=>"""", ""attr_mail""=>""""}, ""dummy_password""=>""[FILTERED]"", ""commit""=>""Save"", ""id""=>""8""}
  SQL (4.3ms)  UPDATE `tokens` SET `tokens`.`updated_on` = '2017-09-25 12:46:16' WHERE `tokens`.`user_id` = 1 AND `tokens`.`value` = '932b09e00f3e76cd17f3b9b92f4dfacc77b0b3c2' AND `tokens`.`action` = 'session' AND (created_on > '2017-09-24 12:46:16.911570') AND (updated_on > '2017-09-25 00:46:16.911805')
   (0.3ms)  SELECT MAX(`settings`.`updated_on`) FROM `settings`
  User Load (0.3ms)  SELECT  `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`status` = 1 AND `users`.`id` = 1 LIMIT 1
  Current user: admin (id=1)
  AuthSource Load (0.2ms)  SELECT  `auth_sources`.* FROM `auth_sources` WHERE `auth_sources`.`id` = 8 LIMIT 1
   (0.1ms)  BEGIN
  AuthSource Exists (0.3ms)  SELECT  1 AS one FROM `auth_sources` WHERE (`auth_sources`.`name` = BINARY 'OpenLdap' AND `auth_sources`.`id` != 8) LIMIT 1
  SQL (0.2ms)  UPDATE `auth_sources` SET `port` = 636, `tls` = 1 WHERE `auth_sources`.`id` = 8
   (1.2ms)  COMMIT
Redirected to https://<my_server>/auth_sources
Completed 302 Found in 15ms (ActiveRecord: 6.8ms).
</pre>

I've tested from SSL connections with openssl to LDAP connection with ldapsearch, and it not seems to be anything wrong. 
Using the same users credentials and the same server connections (early configured into Redmine), with ldapseach goes everything OK.



Data about my environment:

root@asscc111s:/usr/share/redmine# ruby bin/about

<pre>
Environment:
  Redmine version                3.2.1.stable
  Ruby version                   2.3.1-p112 (2016-04-26) [x86_64-linux-gnu]
  Rails version                  4.2.6
  Environment                    production
  Database adapter               Mysql2
SCM:
  Git                            2.7.4
  Filesystem
Redmine plugins:
  no plugin installed
</pre>

root@asscc111s:/usr/share/redmine# mysql -V
mysql  Ver 14.14 Distrib 5.7.19, for Linux (x86_64) using  EditLine wrapper


Finally, all installed over a Ubuntu Server 16.04.



"
27076,Redmine,Defect,NA,Closed,Normal,Cannot open attachements with special characters in filename,Markus Schenk,NA,2017-09-26T16:27:00Z,Attachments,NA,NA,NA,NA,0,2017-09-26T09:30:00Z,2017-09-26T12:45:00Z,次のチケットと重複 #26337,Duplicate,3.4.2,"When an attachment is added to a new entry with a special character in the filename, it is not possible to open the attachment after saving (404 - document not found).
After some investigating I found that the attachment in the database uses two columns to determine the matching between displayname and actual file on disk - 'filename' and 'disk_filename'.
An attachment with a special character in the filename (eg. t?st.txt) is saved in the database like that: 'filename' => 't?st.txt', 'disk_filename' => '170926091327_3de45324.....txt'. 
In redmine, the attachment name is shown as t?st.txt but the underlying href link points to t%C3%C4st.txt and on open leads - as mentioned before - to an error 404. 

Now, when I update the corresponding database entry to 'filename' => 't%C3%C4st.txt' the link then works. Unfortunately redmine then displays the name as 't%C3%A4st.txt'."
27079,Redmine,Defect,NA,Closed,Normal,cannot chose multiple value for a custom field,Randa Bustami,NA,2017-09-27T16:04:00Z,Custom fields,NA,NA,NA,NA,0,2017-09-26T13:48:00Z,2017-09-27T16:04:00Z,NA,Invalid,NA,"i had added custom field type"" list""  and activate multiple values check box but when i tried to chose 2 values it display server error
but when i chose one value it  save the setting 
attached the custom field setting

"
27101,Redmine,Defect,NA,New,Normal,Project identifier model constraint doesn't match with text_project_identifier_info and JS-generated identifiers,Mischa The Evil,NA,2017-10-29T12:05:00Z,Project settings,4.1.0,NA,NA,NA,0,2017-09-29T17:17:00Z,NA,関連している #9225,NA,NA,"I was looking at the project identifier constraint today and noticed a discrepancy between:
* the text of @text_project_identifier_info@ (_Only lower case letters (a-z), numbers, dashes and underscores are allowed, *must start with a lower case letter*.<br />Once saved, the identifier cannot be changed._)
* the auto-generated identifiers from #9225

and the actual enforced model constraint for the project identifier (@/\A(?!\d+$)[a-z0-9\-_]*\z/@).

Based on the model constraint, project identifiers starting with a:
* number
* dash
* underscore

are allowed and seem to work properly. This can be tested by adding the following test assertions to @ProjectTest#test_validate_identifier@:
<pre><code class=""diff"">
diff --git a/test/unit/project_test.rb b/test/unit/project_test.rb
index 24f6958..a0bd95f 100644
--- a/test/unit/project_test.rb
+++ b/test/unit/project_test.rb
@@ -116,7 +116,10 @@ class ProjectTest < ActiveSupport::TestCase
                ""ab-12"" => true,
                ""ab_12"" => true,
                ""12"" => false,
-               ""new"" => false}
+               ""new"" => false,
+               ""12ab"" => true,
+               ""-12ab"" => true,
+               ""_12ab"" => true}

     to_test.each do |identifier, valid|
       p = Project.new
</code></pre>

Despite the textual hint and the auto-generated project identifiers, the above given test assertions succeed without any problems.

IMO there are two ways of solving this:
# change the model constraint to match the textual hint and JS-project identifier generation script ? that is to not allow project identifiers starting with a number, dash or underscore;
# change the textual hint and JS-project identifier generation script to match the actual model constraint ? which is to allow project identifiers starting with a number, dash or underscore.

I think that the second solution is the best, because that won't affect already existing projects with identifiers starting with these characters. I'd like to get some feedback on this matter before we make a change either way.
"
27108,Redmine,Defect,NA,Needs feedback,Normal,"Bug in creation of ""custom queries"" to view issues in a given way",LI AR,NA,2017-10-15T14:21:00Z,NA,NA,NA,NA,NA,0,2017-10-02T09:49:00Z,NA,NA,NA,NA,"In redmine 2.5.2.devel (Debian 8 latest)

1. Go in Issues
2. Open/Unfold the ""Options"" item
3. Select ""%DONE"" on the left (""available columns"") and add it on the right (""selected columns"")
4. If it is not already the case, Select ""%DONE"" in the ""selected columns"" and Move it upwards 2 or 3 times 
5. Select ""Apply""

Either the ""%DONE"" column alone or only all the columns above ""%DONE"" will be shown. 

In fact, only the selected/highlighted columns of the pane ""selected columns"" are taken into account when you click on ""apply"""
27110,Redmine,Defect,NA,Closed,Normal,Changing the tracker to a tracker with the tracker field set to read-only won't work,Felix Sch?fer,Go MAEDA,2017-11-26T03:33:00Z,Issues,3.3.6,NA,NA,NA,0,2017-10-02T11:30:00Z,2017-11-26T03:33:00Z,NA,Fixed,3.3.5,"When a tracker has the tracker field set to read-only in the workflow permissions, it is not possible to change to that tracker. When in the issue edit form the tracker field is changed to the tracker with the tracker field set to read-only, the form is reloaded but without the tracker field (as it is read-only). Submitting this form doesn't include the tracker, thus the tracker is not changed.

Additionally, when the issue edit form is reloaded again, for example for a status change, the form is reloaded to the original tracker and changes in fields active in the target tracker but not active in the original tracker will be lost."
27117,Redmine,Defect,NA,Closed,Urgent,Cannot select versions in Spent time report,Maxim Kru?ina,NA,2017-10-03T22:46:00Z,NA,NA,NA,NA,NA,0,2017-10-03T22:32:00Z,2017-10-03T22:46:00Z,次のチケットと重複 #26667,Duplicate,3.4.2,"We're using a bit complicated project structure (ie 5-level tree) with versions defined on each levels and shared in a different ways.
Anyway, now when I'm in parent project (not the topmost but very high in structure) I'm unable to choose Target versions in filter
URL is: https://ourredmineinstance.xyz/projects/project-name/time_entries/report
I tried it in a different projects but select box is always empty."
27153,Redmine,Defect,NA,Confirmed,Normal,Custom query breaks calendar view with error 500,Bernhard Rohloff,NA,2017-10-31T11:14:00Z,Calendar,3.4.4,NA,NA,NA,0,2017-10-10T10:44:00Z,NA,次のチケットが重複 #26544,NA,3.4.2,"When the custom query includes a second sort criteria the calendar view breaks with an error 500.

Steps to reproduction:

# Create a custom query with a second sort criteria
# Select the custom query in the calendar view

This results into:

!Screenshot-2017-10-10 500 - Redmine.png!"
27165,Redmine,Defect,NA,New,Normal,Delete_all_members,Enrique Vera,NA,2017-10-29T11:25:00Z,Projects,NA,NA,NA,NA,0,2017-10-11T11:53:00Z,NA,NA,NA,NA,"The method delete_all_members in the model Project is the next:

<pre><code class=""ruby"">
def delete_all_members
    me, mr = Member.table_name, MemberRole.table_name
    self.class.connection.delete(""DELETE FROM #{mr} WHERE #{mr}.member_id IN (SELECT #{me}.id FROM #{me} WHERE #{me}.project_id = #{id})"")
    Member.delete_all(['project_id = ?', id])
end
</code></pre>

I was doing some test capturing the destroy event on a member patch and I realized that the event on this patch was only ran in some members. 

The question is, why we have to do a class.connection to delete the member_roles and then run a member.delete_all if we have connected the models correctly.

I proved with this:

<pre><code class=""ruby"">
def delete_all_members
    me, mr = Member.table_name, MemberRole.table_name
    Member.destroy_all(['project_id = ?', id])
end
</code></pre>

and the results were ok. Is there something that I don't know of it's a defect?

Thanks!
"
27168,Redmine,Defect,NA,Closed,Normal,Delete wiki pages,Mischa The Evil,NA,2017-10-12T04:33:00Z,Website (redmine.org),NA,NA,NA,NA,0,2017-10-11T22:29:00Z,2017-10-12T04:33:00Z,NA,NA,NA,"Please delete the following two wiki pages, created by anonymous:
* [[H1_Documentacion_]]
* [[Redmine_Info_]]

I've already reverted the edits of [[Overview]] (v.69 & v.70)."
27173,Redmine,Defect,NA,Closed,Low,when i installed redmine on ubuntu it's not working i am facing permission to access /redmine/ on this server,ram ram,NA,2017-10-12T12:33:00Z,NA,NA,NA,NA,NA,0,2017-10-12T11:31:00Z,2017-10-12T12:33:00Z,NA,Invalid,3.4.0,"i am flowing this one 
http://martin-denizet.com/30-minutes-to-redmine-an-express-installation-guide/

Forbidden

You don't have permission to access /redmine/ on this server.

Apache/2.4.7 (Ubuntu) Server at 192.168.12.139 Port 80

can any one  help me"
27174,Redmine,Defect,NA,Closed,Normal,Projects page show incorrect format when I use firefox and use bitnami Version 3.4.2-4 redmine setup.,zhangzhi liao,NA,2017-10-13T03:44:00Z,Projects,NA,NA,NA,NA,0,2017-10-12T13:19:00Z,2017-10-13T03:44:00Z,次のチケットと重複 #26853,Duplicate,NA,"Projects page show incorrect format when I use firefox.
I use Redmine 3.4.2-4 (64-bit) on linux setup. The problem use internet explorer(IE) have not the problem,but have the problem when I use firefox.
The page show like this picture!
!redmine_firefox.png!
The page I want this display.
!redmine_i want like this.png!

I konw the problem with the version 3.3 not have.
I'm not sure the problem is just the bitnami on linux setup environment *or* the original redmine 3.4.2 version.
If just the bitnami on linux environment problem ,How can I solve the problem?
"
27195,Redmine,Defect,NA,Closed,Low,Sir When i am installing redmine3.4 i am  Getting Web application could not be started undefined method,ram ram,NA,2017-10-14T18:27:00Z,NA,NA,NA,NA,NA,0,2017-10-14T09:29:00Z,2017-10-14T18:27:00Z,NA,Invalid,3.4.2,"Sir redmine:3.4  again getting same error after installation completed 
i am able access  apache page 
but i am't able to access redmine page it's getting this error Sir
Web application could not be started
undefined method `main_menu=' for CustomFieldEnumerationsController:Class (NoMethodError)
i am trying to resolve
first i am installed dependency packages 
https://gorails.com/setup/ubuntu/14.10
i am not getting any error in installation process 
after getting this error sir
<img src=""/uploads/default/or

please give me replay to this issue"
27206,Redmine,Defect,NA,Closed,Normal,cannot install public_suffix if ruby < 2.1,Gena Makhomed,NA,2017-10-19T17:48:00Z,NA,3.3.6,NA,NA,NA,0,2017-10-16T23:00:00Z,2017-10-17T17:12:00Z,関連している #27229,Fixed,NA,"it don't work:
<pre>
# bundle install --without development test
[...]

Gem::InstallError: public_suffix requires Ruby version >= 2.1.
An error occurred while installing public_suffix (3.0.0), and Bundler cannot continue.
Make sure that `gem install public_suffix -v '3.0.0'` succeeds before bundling.

# gem install public_suffix -v '3.0.0'
ERROR:  Error installing public_suffix:
        public_suffix requires Ruby version >= 2.1.
</pre>

So, I can't upgrade Redmine to new version on latest CentOS 7.4 server. 

Can you please fix this bug?

<pre>
# cat /etc/redhat-release
CentOS Linux release 7.4.1708 (Core)

# ruby -v
ruby 2.0.0p648 (2015-12-16) [x86_64-linux]

# yum update ruby
No packages marked for update
</pre>
"
27209,Redmine,Defect,NA,Closed,Normal,"Redmine version V3.4  also have the prolem Defect #26072,but bug fix just Redmine version V3.3 not V3.4",zhangzhi liao,NA,2017-10-31T16:45:00Z,NA,NA,NA,NA,NA,0,2017-10-17T04:02:00Z,2017-10-17T05:40:00Z,NA,Invalid,NA,"Redmine version V3.4  have the prolem Defect #26072,but bug fix just  Redmine version V3.3.
I see the Changelog 3.3.4 (2017-07-02)
[Issues]
Defect #26072: Set default assignee before validation

But Changelog 3.4 not the bug or problem fix."
27213,Redmine,Defect,NA,Closed,Normal,Euro symbol (?) is replaced by ? when performing a CSV export,Stephane Evr,NA,2017-10-17T19:21:00Z,NA,NA,NA,NA,NA,0,2017-10-17T14:02:00Z,2017-10-17T16:14:00Z,関連している #26279,Invalid,NA,"Tested on Vanilla redmine, versions 3.3.0 and 3.4.2, for languages French and English

Any ? symbol is replaced by ? on csv export. Should the exports be in UTF8 format ?"
27228,Redmine,Defect,NA,Closed,Normal,outgoing email doesn't work after 3.4.3 upgrade,Laurent GILBERT,NA,2017-10-19T18:29:00Z,Email notifications,NA,NA,NA,NA,0,2017-10-19T12:15:00Z,2017-10-19T18:29:00Z,NA,Invalid,3.4.3,"I use REDMINE for many years. Yesterday, I upgraded my REDMINE from 3.3.1 to 3.4.3 after switching to FREEBSD 11.1 (prev 11.0). I upgraded ruby too.

Everything seems to be ok : Yesterday, I created a new version of my project, added new files and created a news.

Today, I see I didn't receive any email notifications... 

I try to send an email from the console : ok (@mail x@x.com@ , @echo ""Subject: test 3"" | sendmail -i -v x@x.com@ ) .
I try to send a test email from redmine : it says ok but nothing is done. No error, no log...

I use msmtp and mstmp log is enabled.

my configuration parameters :
> production:
> > email_delivery:
> > delivery_method: :async_sendmail
> > async_sendmail_settings:
> > arguments: -i





"
27229,Redmine,Defect,NA,Closed,Normal,public_suffix requires Ruby version >= 2.0,Pavel Potcheptsov,NA,2017-10-19T17:54:00Z,Gems support,NA,NA,NA,NA,0,2017-10-19T14:34:00Z,2017-10-19T17:54:00Z,関連している #27206,Fixed,3.4.3,"There is ""table"":https://www.redmine.org/projects/redmine/wiki/RedmineInstall#Ruby-interpreter which states that ruby 1.9.3 is compatible with redmine 3.4.
However 3.4.3 has in Gemfile:
<pre>
gem ""public_suffix"", ""~> 2.0.5"" if RUBY_VERSION < ""2.1""
</pre>
But
<pre>
gem install public_suffix -v '2.0.5'
ERROR:  Error installing public_suffix:
        public_suffix requires Ruby version >= 2.0.
</pre>
So 3.4.3 is no longer works with Ruby 1.9.3 or is it possible to use older ""version"":https://rubygems.org/gems/public_suffix/versions/1.4.6 of this gem with support of Ruby 1.9.3?"
27246,Redmine,Defect,NA,Needs feedback,Low,UI bug on the main category page- comment area,karina demyanenko,NA,2017-10-23T06:10:00Z,UI - Responsive,NA,NA,NA,NA,0,2017-10-22T23:16:00Z,NA,NA,NA,2.3.1,when i click on some comment it opens and all the paragraph jumps. the paragraph shouldn't jump at clicking on it.
27296,Redmine,Defect,NA,Needs feedback,Normal,Custom Query roles aren't per project,Jon Schell,NA,2017-11-24T02:34:00Z,Issues,NA,NA,NA,NA,0,2017-10-25T01:02:00Z,NA,NA,NA,3.0.3,"When creating a custom query, and it's set to only be visible to certain roles, as long as a user has that role on any project then the query is visible, even if they don't have that role in the particular project the user is looking at."
27333,Redmine,Defect,NA,Closed,Normal,"Switching SCM fails after validation error in ""New repository"" page",Mizuki ISHIKAWA,Go MAEDA,2017-12-10T16:50:00Z,SCM,3.3.6,NA,NA,NA,0,2017-10-31T08:04:00Z,2017-12-10T16:50:00Z,NA,Fixed,NA,"Steps to reproduce:

# Open “New repository” ( /projects/:project_name/repositories/new )
# Click the Create button without making any changes.
# Change SCM (e.g. ""Subversion"" to ""Git"") 
==> The input form does not change at all. As below.

|Incorrect form for 'Git'|Correct form for 'Git'|
|!incorrect_git.png!|!correct_git.png!|

development.log:
There is an error ""ActionController::RoutingError (No route matches [GET] ""/projects/:project_name/repositories""):"".

You can solve the problem by making the following changes.

<pre><code class=""diff"">
diff --git a/app/helpers/repositories_helper.rb b/app/helpers/repositories_helper.rb
index 314c0b29b..435041b72 100644
--- a/app/helpers/repositories_helper.rb
+++ b/app/helpers/repositories_helper.rb
@@ -138,7 +138,7 @@ module RepositoriesHelper
     select_tag('repository_scm',
                options_for_select(scm_options, repository.class.name.demodulize),
                :disabled => (repository && !repository.new_record?),
-               :data => {:remote => true, :method => 'get'})
+               :data => {:remote => true, :method => 'get', :url => new_project_repository_path(repository.project)})
   end
 
   def with_leading_slash(path)
</code></pre>

"
27334,Redmine,Defect,NA,Closed,Normal,How to show a date_time input control on 'start_date' and 'due_date' field in redmine3.3.3-1H,Di Yao,NA,2017-10-31T11:35:00Z,NA,NA,NA,NA,NA,0,2017-10-31T09:44:00Z,2017-10-31T11:35:00Z,NA,Invalid,NA,"When I create a task useing the redmine3.3.3-1, the start date and due date didn't popup a control for input.
How can I resolve it?"
27356,Redmine,Defect,NA,Needs feedback,Normal,Confusing statements concerning fixed versions on Security Advisories wiki page,Gregor Schmidt,Gregor Schmidt,2017-12-05T09:35:00Z,Website (redmine.org),NA,NA,NA,NA,0,2017-11-01T15:35:00Z,NA,NA,NA,NA,"The ""fixed versions"" for two old Rails related vulnerabilities listed on [[Security Advisories]]  are very confusing.

Here's the relevant part of the table:

|{background-color:#f88}. Critical|Ruby on Rails vulnerability (""announcement"":https://groups.google.com/forum/?fromgroups=#!topic/rubyonrails-security/1h2DR63ViGo)||All releases prior to 2.2.1 and 2.1.6|""Fix for 1.4.7"":/news/78|
|{background-color:#f88}. Critical|Ruby on Rails vulnerability (""announcement"":https://groups.google.com/forum/#!msg/rubyonrails-security/c7jT-EeN9eI/L0u4e87zYGMJ)||All releases prior to 2.2.1 and 2.1.6|version:1.4.7|


I assume the proper 'Fixed Versions' would be:

|{background-color:#f88}. Critical|Ruby on Rails vulnerability (""announcement"":https://groups.google.com/forum/?fromgroups=#!topic/rubyonrails-security/1h2DR63ViGo)||All releases prior to 2.2.1 and 2.1.6|version:2.2.1, version:2.1.6, ""Fix for 1.4.7"":/news/78|
|{background-color:#f88}. Critical|Ruby on Rails vulnerability (""announcement"":https://groups.google.com/forum/#!msg/rubyonrails-security/c7jT-EeN9eI/L0u4e87zYGMJ)||All releases prior to 2.2.1 and 2.1.6|version:2.2.1, version:2.1.6, version:1.4.7|


Though I am not absolutely sure, if this change is correct - due to the confusing-ness of the current version."
27361,Redmine,Defect,NA,Closed,Normal,Failed when using Emoji,Charles So,NA,2017-11-03T16:05:00Z,Database,NA,NA,NA,NA,0,2017-11-02T04:38:00Z,2017-11-03T16:05:00Z,次のチケットと重複 #24992,Duplicate,3.0.4,"Tried to create Issue directly or via email with emoji, reply to forum via email using emoji, and all failed.

Here is output from Production.log

ActiveRecord::StatementInvalid (Mysql2::Error: Incorrect string value: '\xF0\x9F\x87\xA6\xF0\x9F...' for column 'description' at row 1: INSERT INTO `issues` (`project_id`, `author_id`, `priority_id`, `tracker_id`, `status_id`, `subject`, `description`, `start_date`, `updated_on`, `created_on`, `lock_version`) VALUES (33, 4, 4, 2, 1, 'CCCCC list', '-"
27397,Redmine,Defect,NA,Closed,Normal,issues with custom field sql query error,Evgeniy Fedorov,NA,2017-11-07T14:27:00Z,Custom fields,NA,NA,NA,NA,0,2017-11-07T13:36:00Z,2017-11-07T14:27:00Z,NA,Invalid,3.4.3,"When adding custom field in issues list,
USING MS SQL 2016

<pre>
generates query 
SELECT custom_values.*, cv.cnt, cv.field_format FROM [custom_values] INNER JOIN
    (
ERROR 1 ---	SELECT cv.id
			cv.cnt,
			cv.field_format
	FROM
	(
	SELECT cv.id,
			cv_m.cnt,
			cf.field_format,
			case when cf.multiple = 1 and cf.acl_trim_multiple = 1 then 1 else 0 end as mlt,
ERROR 2 ---			ROW_NUMBER() OVER (PARTITION BY i.id, cv.custom_field_id, ORDER BY i.id, cv.custom_field_id, cv.id) as row_number
	FROM custom_values cv
			INNER JOIN custom_fields cf on cf.id = cv.custom_field_id
			INNER JOIN issues i on i.id = cv.customized_id
			INNER JOIN (SELECT COUNT(1) as cnt, cv.custom_field_id, cv.customized_id FROM custom_values cv WHERE cv.customized_type = ''Issue'' and cv.custom_field_id IN (1) and cv.customized_id IN (1015,1012,1010,1005,49,48,46,44,41,29,28,27,23,22,18,13,11,10,9,8,7) GROUP BY cv.custom_field_id, cv.customized_id) cv_m on cv_m.custom_field_id = cf.id and cv_m.customized_id = i.id
	WHERE cv.customized_type = ''Issue''
		and cv.custom_field_id IN (1)
		and i.id IN (1015,1012,1010,1005,49,48,46,44,41,29,28,27,23,22,18,13,11,10,9,8,7)
ERROR 3 ---	ORDER BY i.id, cv.custom_field_id, cv.id
	) cv
	WHERE cv.mlt = 0 OR cv.row_number <= 3
	) cv on cv.id = custom_values.id  ORDER BY [custom_values].[customized_id] ASC, [custom_values].[custom_field_id] ASC, [custom_values].[id] ASC
 
with 3 errors. 
</pre>

1) no comma after id
2) ROW_NUMBER() OVER (PARTITION BY i.id, cv.custom_field_id, ORDER BY i.id, cv.custom_field_id, cv.id) as row_number
the comma doesn't be before order by
3)  ORDER BY 
The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified."
27399,Redmine,Defect,NA,Closed,Normal,Issue in project list,匿名ユーザー,NA,2017-11-08T18:00:00Z,UI,NA,NA,NA,NA,0,2017-11-07T21:20:00Z,2017-11-08T18:00:00Z,次のチケットと重複 #26853,Duplicate,3.4.3,"On the 'Projects' page, the list of the projects appear on the same line with weird irregular space between two project.
Attached a screenshot of my projects page.

Issue appear on the latest version on a fresh installation"
27406,Redmine,Defect,NA,Closed,Normal,Internal Server Error while posting smile in issue's description,Pavel Potcheptsov,NA,2017-11-08T15:11:00Z,NA,NA,NA,NA,NA,0,2017-11-08T13:31:00Z,2017-11-08T14:02:00Z,NA,Invalid,3.4.3,"It took a time to realize why issue's creation throw Internal Error.
It turned out that text was actually copy-pasted to description from somewhere and it contains smile.
I can't provide full text because of privacy but here is relevant error from log:

<pre>
Processing by IssuesController#create as HTML
..skipped..
Completed 500 Internal Server Error in 130ms (ActiveRecord: 67.5ms)
ActiveRecord::StatementInvalid (Mysql2::Error: Incorrect string value: '\xF0\x9F\x98\x8A\x0D\x0A...' for column 'description' at row 1:
</pre>
Relevant ""article"":https://mathiasbynens.be/notes/mysql-utf8mb4#character-sets to fix issue."
27407,Redmine,Defect,NA,Confirmed,Normal,Default assignee in issue categories doesn't work for groups,Alex Stanev,NA,2017-12-08T05:14:00Z,Project settings,NA,NA,NA,NA,0,2017-11-08T14:10:00Z,NA,NA,NA,3.4.3,"In project settings->issue categories we can select certain user to be assigned by default for every category. Choosing group instead of user is accepted here, but the group then doesn't get assigned when this category is selected.
We have enabled ""Allow issue assignment to groups""."
27512,Redmine,Defect,NA,New,Normal,Totals on custom fields with different role contexts,Pierre de LESPINAY,NA,2017-11-10T19:01:00Z,Custom fields,NA,NA,NA,NA,0,2017-11-10T19:01:00Z,NA,NA,NA,3.4.3,"Totals should exclude values from custom fields for which the context does not allow the user to see.

Example:
We have a custom field *field1* defined that is only visible by a manager.
!screen1.png!

I'm a developer on project 1 and a manager on project 2.

If I go in the project 1's issues I can see the *field1* in the columns, it is empty since I don't have the permission to see it, but I can see it summarized in the totals:
!screen2.png!

I didn't find any issue talking about it.
Is it a work in progress ?
"
27518,Redmine,Defect,NA,Closed,Normal,redmine custom queries for watcher,doanh nguyen,NA,2017-12-04T05:00:00Z,NA,NA,NA,NA,NA,0,2017-11-13T05:40:00Z,2017-12-04T05:00:00Z,NA,Invalid,NA,"help me,

in issue private,i want member see all data if member add in issue watcher.
who help me !
very thanks,"
27538,Redmine,Defect,NA,Closed,Normal,"Redmine installation documentation incorrectly suggests setting uploaded file permissions to 0755, making them executable for everybody",cas dev,NA,2017-12-14T13:58:00Z,Documentation,NA,NA,NA,NA,0,2017-11-15T12:37:00Z,2017-12-14T13:15:00Z,NA,Fixed,NA,"Official redmine installation documentation at https://www.redmine.org/projects/redmine/wiki/RedmineInstall#Step-8-File-system-permissions tells us to
<pre>
chmod -R 755 files log tmp public/plugin_assets
</pre>
to setup correct file system permissions.

However, this leads to all user uploaded files to get 0755 file permissions, which makes them executable (for everybody).

You'd rather should suggest something like
<pre>
find files log tmp public/plugin_assets -type d -exec chmod 775 {} +
find files log tmp public/plugin_assets -type f -exec chmod 664 {} +
</pre>

instead.

Check and update of documentation is needed before the Redmine Docker image maintainers update their docker-entrypoint.sh accordingly, see https://github.com/docker-library/redmine/issues/94

Thanks for having a look at this!"
27543,Redmine,Defect,NA,New,Normal,Key/value-pair custom field type not available to all customisable contents,Felix Sch?fer,NA,2017-11-26T10:51:00Z,Custom fields,Candidate for next major release,NA,NA,NA,0,2017-11-16T11:53:00Z,NA,NA,NA,NA,"The key/value-pair custom field type is currently limited to the same customisable contents as User and Version custom fields. For the key/value-pair custom field type this limitation is not necessary as the key/value-pairs are not project dependant.

The following patch removes the limitation inherited from the @RecordList@ in the @EnumerationFormat@.

<pre><code class=""diff"">--- a/lib/redmine/field_format.rb
+++ b/lib/redmine/field_format.rb
@@ -723,6 +723,8 @@ module Redmine
     end

     class EnumerationFormat < RecordList
+      self.customized_class_names = nil
+
       add 'enumeration'
       self.form_partial = 'custom_fields/formats/enumeration'

</code></pre>

Another possibility would be to move the limitation from the parent class @RecordList@ to the child classes that need it (@UserFormat@, @VersionFormat@), but that would mean that other existing subclasses (e.g. from plugins) would need to be updated if they rely on this limitation."
