#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
20392,Redmine,Defect,"",Closed,Normal,Error: nil:NilClass - Error querying any task of a specific project.,Adriano Ceccarelli,"",2015-07-23 14:13,Issues,"","","","",0,2015-07-22 17:05,2015-07-23 14:12,"",Cant reproduce,"","h2. Error

Error querying any task of a specific project.
Was closed, reopen it and the error persisted.

h2. Production.log

<pre>
  Rendered issues/show.html.erb within layouts/base (1316.7ms)
Completed 500 Internal Server Error in 1602.3ms

ActionView::Template::Error (undefined method `project' for nil:NilClass):
    1: <% changesets.each do |changeset| %>
    2:     <div class=""changeset <%= cycle('odd', 'even') %>"">
    3:     <p><%= link_to_revision(changeset, changeset.repository,
    4:                             :text => ""#{l(:label_revision)} #{changeset.format_identifier}"") %><br />
    5:         <span class=""author""><%= authoring(changeset.committed_on, changeset.author) %></span></p>
    6:     <div class=""wiki"">
  app/helpers/application_helper.rb:113:in `link_to_revision'
  app/views/issues/_changesets.html.erb:3:in `block in _app_views_issues__changesets_html_erb__3878030136385139792_67352140'
  app/views/issues/_changesets.html.erb:1:in `each'
  app/views/issues/_changesets.html.erb:1:in `_app_views_issues__changesets_html_erb__3878030136385139792_67352140'
  app/views/issues/show.html.erb:113:in `_app_views_issues_show_html_erb__989878426512223363_35076440'
  app/controllers/issues_controller.rb:128:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:125:in `show'
</pre>


h2. Environment

<pre>
Environment:
  Redmine version                2.6.1.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.17
  Git                            1.7.10.4
  Filesystem
Redmine plugins:
  a_common_libs                  1.1.3
  custom_menu                    1.0.0
  parent_issue_filter            1.0.1
  redmine_auto_percent           0.0.1
  redmine_custom_reports         0.1.4
  redmine_daily_scrum            0.0.1
  redmine_documents              1.0.0
  redmine_drafts                 0.2.0
  redmine_impasse                1.2.2
  redmine_importer               1.2.2
  redmine_issue_history_tabs     0.0.3
  redmine_issue_templates        0.0.9
  redmine_issue_templates_notes  2.0.0
  redmine_issue_wiki_journal     0.9.0
  redmine_meeting_room_calendar  2.1.3
  redmine_percent_done_configuration 0.1.23x
  redmine_pivot_table            0.0.2
  redmine_questions              0.0.5
  redmine_send_mails             0.3.23xBeta
  redmine_spent_time             2.6.6
  redmine_tags                   2.1.0
  redmine_time_tracker           0.4
  redmine_wiki_extensions        0.6.5
  redmine_wiki_lists             0.0.5
  redmine_wiki_templates         0.1.1
  redmine_workload               0.0.1
  sidebar_hide                   0.0.7
</pre>"
20386,Redmine,Defect,"",Closed,Normal,Subproject's not listed under project anymore,Ron Hof,"",2015-08-02 09:04,Projects,"","","","",0,2015-07-21 18:07,2015-08-02 09:04,"",Invalid,3.0.4,"First I like to know if this is the right place to ask my question:
We are user of Redmine on hostedredmine.com/ and we have problems with the structure of the projects.

We have defined four subprojects under one general project. This worked well and we could see all issues of all subproject on the general project page.  Since last week the structure is changed and all projects are now subprojects of another, for me not familiar, project ""Empresa de Consultoria""?

Does anyone know how to solve this?

Thanks in advance.
ROn"
20384,Redmine,Patch,"",New,Normal,Proposal: Workflow enhancement,Frederico Camara,"",2017-03-14 15:18,Issues workflow,"","","","",0,2015-07-21 15:20,"","","","","I work at a large ICT public company in Brazil and we are using Redmine here.

At first it didn't become apparent that the workflow tools in Redmine would be limiting in any way. But as we start to build more complex workflows and reutilize roles and tracker names for different projects and teams, we noticed that a workflow being inherent to a specific role and tracker, was making us come with similar names and synonyms to roles and trackers so we could develop new workflows for a different areas in our company. Examples of this are: using lower and uppercase in names, adding numbers, using words in both genders (substantives in portuguese have gender inflexion). Ultimately it became an annoyance, as similar entries would populate various menus across Redmine.

Also, the closed state being inherent to a issue status, also made we duplicate entries, bacause in a workflow, some state would close the issue whereas in another workflow, the same state would not.

I still think workflows should still be inherent to roles and trackers, but projects could have diferent workflow sets to choose from, so that you could still have different projects using the same workflow and at the same time could have different projects using different workflows.

Also, the closed state should be inherent to the workflow being used.

For a first proposal, I would have another entry in the admin menu for a workspace, workflow set, or workflow space, or whatever the best term is in english. From there, workflows would be part of a workspace and in each project you would select the workspace to use. For migration purposes, all existing and new workflows and projects would be assigned to the default workspace. New subprojects should have selected the same workspace as the parent at creation. There is no inheritance of workspace between projects.

The main advantages are:

* fewer roles created;
* fewer issue statuses created;
* simpler migration between workflows;
* more control over complex infrastructure;
* very low impact on simpler infrastructure."
20380,Redmine,Defect,"",Closed,Normal,Cannot assign users to projects with IE set to compatibility mode,Uli Hecht,Jean-Philippe Lang,2017-02-22 06:21,UI,2.6.8,"","","",0,2015-07-21 09:21,2015-10-09 09:26,"éüÇÃÉ`ÉPÉbÉgÇ™èdï° #20777, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #20474",Fixed,2.6.6,"I'm not able to assign users to projects anymore in Internet Explorer 11 (didn't test older IE versions). It still works in Firefox (didn't test other browsers). The user selection dialog opens, but nothing happens when I click the ""Add"" button after having selected user and role.

<pre>
Environment:
  Redmine version                3.0.4.stable.14445
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Git                            1.7.1
  Filesystem
Redmine plugins:
  no plugin installed
</pre>

I have an older version of redmine running on a different server (3.0.3.stable.14274) which is not affected."
20372,Redmine,Defect,"",Closed,Normal,Contents inside <pre> are not rendered as monospace font in Chrome for Mac,Go MAEDA,Jean-Philippe Lang,2015-07-25 08:55,UI,3.1.0,"","","",0,2015-07-20 01:38,2015-07-25 08:52,ä÷òAÇµÇƒÇ¢ÇÈ #20407,Fixed,"","Although contents inside @pre@ elements are expected to be rendered as monospace font, but san-serif fonts are used for them when accessing Redmine with Chrome for Mac.

This can be fixed by setting CSS font-family.

**current trunk:**
A proportional font is used to show source code. 4 spaces indentation looks like 2 or 3 spaces. Undesirable.

!{border: 1px solid #ddd}without-patch.png!

**with the patch:**

Source code should be rendered like this.

!{border: 1px solid #ddd}with-patch.png!

This patch adds the following line to the stylesheet. 

<pre>
pre, code {font-family: Consolas, Menlo, ""Liberation Mono"", Courier, monospace;}
</pre>

This covers many operating systems.

* Consolas: included with windows
* Menlo: included with Mac and iOS
* Liberation Mono: included with Ubuntu
"
20370,Redmine,Patch,"",Closed,Normal,Lighter colors for journal details in issue history,Go MAEDA,Jean-Philippe Lang,2015-10-17 11:29,UI,3.2.0,"","","",0,2015-07-19 08:50,2015-10-17 11:29,"","","","This change makes easier to distinguish details (attachments, changes of statuses, assignees, ...) and notes in a issue history.

!{border: solid 1px #ddd}sample-19097.png!"
20369,Redmine,Patch,"",Closed,Normal,Use String#casecmp for case insensitive comparison,Go MAEDA,"",2015-08-12 15:39,Code cleanup/refactoring,3.2.0,"","","",0,2015-07-19 06:41,2015-08-12 15:39,"ä÷òAÇµÇƒÇ¢ÇÈ #20278, ä÷òAÇµÇƒÇ¢ÇÈ #27780","","","String#casecmp is faster than String#downcase. We can save some CPU cycles by replacing String#downcase with String#casecmp.

The following is a script to benchmark.

<pre><code class=""ruby"">
#!/usr/bin/env ruby

def measure(p)
  t1 = Time.now
  1000000.times {p.call}
  t2 = Time.now
  t2 - t1
end

str1 = (1..100).map {('A'..'z').to_a.sample}.join
str2 = str1.downcase

puts ""String#casecmp  :  #{measure(->{ str1.casecmp(str2) == 0})} sec""
puts ""String#downcase :  #{measure(->{ str1.downcase == str2 })} sec""
</code></pre>

Here is a result. casecmp is remarkably faster than downcase.

<pre>
laphroaig:patches maeda$ ruby casecmp-vs-downcase.rb
String#casecmp  :  0.358929 sec
String#downcase :  0.557218 sec
</pre>
"
20368,Redmine,Patch,"",Closed,Normal,Make corners rounded,Go MAEDA,Jean-Philippe Lang,2015-09-30 21:12,UI,3.2.0,"","","",0,2015-07-19 04:23,2015-09-30 21:12,"","","","It looks more friendly and natural.

!border-radius-sample-1.png!

!border-radius-sample-2.png!"
20367,Redmine,Defect,"",New,Normal,I catch internal server error when I try commit a edit message.,Masaki Nukaga,Jean-Philippe Lang,2015-07-18 04:50,Website (redmine.org),"","","","",0,2015-07-18 04:33,"","","","","I try commit a edit message with png file, I catch error (see attach file)

OS X Yosemite 10.10.3
It occurred here Å® http://www.redmine.org/issues/20296"
20361,Redmine,Defect,"",Closed,Normal,Project copy does not update custom field of version type values,Sebastian Paluch,Jean-Philippe Lang,2015-09-20 14:50,Custom fields,3.2.0,"","","",0,2015-07-17 08:42,2015-09-20 14:50,"",Fixed,3.0.1,"Making copy of a template project where there are versions created, is a custom field of version type and some issues have the custom field set to template project version. After such copy versions and issues are copied correctly but the custom field is still pointing to versions defined in original template project instead to newly created one.

<pre>
Environment:
  Redmine version                3.0.1.stable
  Ruby version                   2.0.0-p594 (2014-10-27) [i386-mingw32]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.11
  Git                            1.9.5
  Filesystem                     
Redmine plugins:
  inside_avatar                  1.0.2
  parent_issue_filter            1.0.1-1
  redmine_agile                  1.3.8
  redmine_spent_time_column      2.1.0
  redmine_version_fixed_issues   1.0.0
  sidebar_hide                   0.0.7
</pre>"
